330#38939元/平米#界龙新世纪公寓#浦东 川沙 外环外#近2号线川沙站#房屋户型2室1厅1厨1卫#建筑面积84.75㎡#房屋朝向南#装修情况简装#配备电梯无
810#68960元/平米#金汇丽舍#闵行 金汇 中环至外环#近10号线(新江湾城-航中路)龙柏新村站#房屋户型3室2厅1厨2卫#建筑面积117.46㎡#房屋朝向南 北#装修情况简装#配备电梯有
760#79590元/平米#天台家园#长宁 仙霞 内环至中环#近2号线威宁路站#房屋户型2室2厅1厨1卫#建筑面积95.49㎡#房屋朝向南#装修情况精装#配备电梯有
420#51370元/平米#高行家园#浦东 高行 中环至外环##房屋户型2室2厅1厨1卫#建筑面积81.76㎡#房屋朝向南 北#装修情况毛坯#配备电梯无
270#86845元/平米#康健路100弄#徐汇 康健 内环至中环#近1号线漕宝路站#房屋户型1室1厅1厨1卫#建筑面积31.09㎡#房屋朝向南#装修情况简装#配备电梯无
780#83165元/平米#上海滩大宁城(公寓)#静安 大宁 内环至中环#近1号线中山北路站#房屋户型3室2厅1厨1卫#建筑面积93.79㎡#房屋朝向南#装修情况精装#配备电梯有
317#42925元/平米#心圆西苑#浦东 川沙 外环外##房屋户型2室1厅1厨1卫#建筑面积73.85㎡#房屋朝向南#装修情况精装#配备电梯有
420#60207元/平米#钦州公寓#徐汇 田林 内环至中环#近3号线宜山路站#房屋户型2室1厅1厨1卫#建筑面积69.76㎡#房屋朝向南#装修情况简装#配备电梯有
650#81741元/平米#百汇大厦#黄浦 五里桥 内环内#近9号线马当路站#房屋户型2室1厅1厨1卫#建筑面积79.52㎡#房屋朝向南#装修情况简装#配备电梯有
1860#77073元/平米#家化滨江苑#浦东 塘桥 内环内#近4号线塘桥站#房屋户型4室2厅1厨2卫#建筑面积241.33㎡#房屋朝向南#装修情况简装#配备电梯有
376#42776元/平米#印象春城#浦东 周浦 外环外##房屋户型2室1厅1厨1卫#建筑面积87.9㎡#房屋朝向南#装修情况简装#配备电梯有
1830#93168元/平米#国信世纪海景#浦东 塘桥 内环内#近4号线塘桥站#房屋户型3室2厅1厨2卫#建筑面积196.42㎡#房屋朝向西南#装修情况精装#配备电梯有
188#37782元/平米#桃浦一村瑞香苑#普陀 桃浦 外环外#近11号线(花桥-三林)桃浦新村站#房屋户型2室0厅1厨1卫#建筑面积49.76㎡#房屋朝向南#装修情况毛坯#配备电梯无
1420#94604元/平米#仁恒河滨城(二期)#浦东 联洋 ##房屋户型3室2厅0厨2卫#建筑面积150.1㎡#房屋朝向南#装修情况精装#配备电梯有
785#82719元/平米#新家坡园景苑#黄浦 五里桥 内环内#近8号线陆家浜路站#房屋户型2室2厅1厨1卫#建筑面积94.9㎡#房屋朝向西南#装修情况精装#配备电梯有
1280#99681元/平米#仁恒河滨城(一期)#浦东 联洋 内环内##房屋户型3室2厅1厨2卫#建筑面积128.41㎡#房屋朝向南#装修情况精装#配备电梯有
1170#83346元/平米#中天碧云#浦东 碧云 内环至中环#近9号线蓝天路站#房屋户型3室2厅1厨2卫#建筑面积140.38㎡#房屋朝向南#装修情况精装#配备电梯有
3900#113600元/平米#国信世纪海景#浦东 塘桥 内环内#近4号线塘桥站#房屋户型4室2厅1厨3卫#建筑面积343.31㎡#房屋朝向南#装修情况精装#配备电梯有
1060#109573元/平米#金色碧云#浦东 碧云 内环至中环#近9号线蓝天路站#房屋户型3室2厅1厨2卫#建筑面积96.74㎡#房屋朝向南 北#装修情况精装#配备电梯有
1940#110573元/平米#国际丽都城#静安 南京西路 内环内#近2号线南京西路站#房屋户型3室2厅1厨2卫#建筑面积175.45㎡#房屋朝向南 北#装修情况精装#配备电梯有
1430#94860元/平米#汇龙新城#黄浦 五里桥 内环内#近9号线马当路站#房屋户型3室2厅1厨2卫#建筑面积150.75㎡#房屋朝向南 北#装修情况精装#配备电梯有
1479#90804元/平米#第九城市(二期)#浦东 联洋 内环内##房屋户型3室2厅1厨2卫#建筑面积162.88㎡#房屋朝向南#装修情况精装#配备电梯有
608#74547元/平米#上青佳园#普陀 长寿路 内环内#近7号线长寿路站#房屋户型2室1厅1厨1卫#建筑面积81.56㎡#房屋朝向南 北#装修情况精装#配备电梯有
565#94561元/平米#嘉瑞花苑#徐汇 斜土路 内环内#近9号线嘉善路站#房屋户型1室2厅1厨1卫#建筑面积59.75㎡#房屋朝向北#装修情况精装#配备电梯有
2559#76617元/平米#世茂滨江花园#浦东 陆家嘴 内环内##房屋户型4室2厅1厨3卫#建筑面积334㎡#房屋朝向西南#装修情况精装#配备电梯有
656#54215元/平米#新时代花园#闵行 古美 中环至外环#近12号线顾戴路站#房屋户型3室2厅1厨2卫#建筑面积121㎡#房屋朝向南#装修情况简装#配备电梯无
1280#79588元/平米#上海知音苑#普陀 长寿路 内环内#近13号线武宁路站#房屋户型4室2厅1厨2卫#建筑面积160.83㎡#房屋朝向南#装修情况精装#配备电梯有
540#77687元/平米#长宁路225弄#静安 曹家渡 内环内#近2号线江苏路站#房屋户型2室1厅1厨1卫#建筑面积69.51㎡#房屋朝向南#装修情况简装#配备电梯无
275#46297元/平米#香山新村东北街坊#浦东 金杨 内环至中环#近6号线德平路站#房屋户型2室1厅1厨1卫#建筑面积59.4㎡#房屋朝向南#装修情况简装#配备电梯无
1898#96596元/平米#梧桐花园#徐汇 建国西路 内环内#近9号线嘉善路站#房屋户型4室2厅1厨2卫#建筑面积196.49㎡#房屋朝向南#装修情况精装#配备电梯有
1198#70700元/平米#上城Uptown#长宁 古北 内环至中环##房屋户型3室2厅1厨2卫#建筑面积169.45㎡#房屋朝向南#装修情况精装#配备电梯有
430#57533元/平米#华光公寓#闵行 金虹桥 中环至外环##房屋户型2室2厅1厨1卫#建筑面积74.74㎡#房屋朝向南#装修情况精装#配备电梯无
1450#86884元/平米#世茂滨江花园#浦东 陆家嘴 内环内##房屋户型2室2厅1厨2卫#建筑面积166.89㎡#房屋朝向东南#装修情况精装#配备电梯有
480#100293元/平米#潍坊十村#浦东 潍坊 内环内#近4号线浦电路站#房屋户型2室1厅0厨1卫#建筑面积47.86㎡#房屋朝向南#装修情况精装#配备电梯无
425#54790元/平米#幸福小镇#浦东 高行 中环至外环##房屋户型2室1厅1厨1卫#建筑面积77.57㎡#房屋朝向南 北#装修情况简装#配备电梯有
460#57964元/平米#恒大华城东林苑#浦东 三林 内环至中环#近8号线杨思站#房屋户型3室1厅1厨1卫#建筑面积79.36㎡#房屋朝向南#装修情况简装#配备电梯无
2200#113024元/平米#盛大金磐#浦东 陆家嘴 内环内#近2号线陆家嘴站#房屋户型3室2厅1厨3卫#建筑面积194.65㎡#房屋朝向南#装修情况精装#配备电梯有
1196#82637元/平米#大上海城市花园#普陀 长寿路 内环内#近3号线镇坪路站#房屋户型3室2厅1厨2卫#建筑面积144.73㎡#房屋朝向南 北 西#装修情况精装#配备电梯有
2080#102915元/平米#国信世纪海景#浦东 塘桥 内环内#近4号线塘桥站#房屋户型3室2厅2厨2卫#建筑面积202.11㎡#房屋朝向南#装修情况精装#配备电梯有
1480#82063元/平米#云山星座苑#浦东 金杨 内环至中环#近6号线云山路站#房屋户型4室2厅1厨2卫#建筑面积180.35㎡#房屋朝向南#装修情况精装#配备电梯有
960#60760元/平米#黄山始信苑#浦东 金杨 内环至中环#近6号线云山路站#房屋户型4室2厅1厨2卫#建筑面积158㎡#房屋朝向南#装修情况精装#配备电梯无
219#44722元/平米#罗秀三村#徐汇 植物园 中环至外环##房屋户型2室0厅1厨1卫#建筑面积48.97㎡#房屋朝向南#装修情况简装#配备电梯无
473#112166元/平米#泉东(二)小区#浦东 潍坊 内环内#近9号线商城路站#房屋户型2室0厅1厨1卫#建筑面积42.17㎡#房屋朝向南 北#装修情况简装#配备电梯无
449#111553元/平米#铁路职工小区#徐汇 徐家汇 内环内#近3号线宜山路站#房屋户型2室1厅1厨1卫#建筑面积40.25㎡#房屋朝向南#装修情况精装#配备电梯无
1150#74468元/平米#玉兰花苑#徐汇 徐家汇 内环内#近1号线上海体育馆站#房屋户型3室2厅1厨2卫#建筑面积154.43㎡#房屋朝向东#装修情况精装#配备电梯有
360#65826元/平米#潍坊二村#浦东 潍坊 内环内#近4号线浦电路站#房屋户型2室1厅1厨1卫#建筑面积54.69㎡#房屋朝向东南#装修情况简装#配备电梯无
293#42268元/平米#佳虹小区#浦东 金桥 中环至外环##房屋户型2室1厅1厨1卫#建筑面积69.32㎡#房屋朝向南#装修情况毛坯#配备电梯无
1180#86989元/平米#菊园#浦东 陆家嘴 内环内#近9号线商城路站#房屋户型3室2厅1厨2卫#建筑面积135.65㎡#房屋朝向东南#装修情况简装#配备电梯有
2550#113163元/平米#世茂滨江花园#浦东 陆家嘴 内环内##房屋户型3室2厅1厨3卫#建筑面积225.34㎡#房屋朝向西南#装修情况精装#配备电梯有
404#49945元/平米#绿地康桥新苑#浦东 康桥 外环外##房屋户型4室2厅1厨2卫#建筑面积80.89㎡#房屋朝向南 北#装修情况简装#配备电梯无
5188#175087元/平米#翠湖天地隽荟#黄浦 新天地 内环内#近10号线(新江湾城-虹桥火车站)新天地站#房屋户型3室3厅1厨3卫#建筑面积296.31㎡#房屋朝向南 北#装修情况精装#配备电梯有
1620#86757元/平米#家化滨江苑#浦东 塘桥 内环内#近4号线塘桥站#房屋户型3室2厅1厨2卫#建筑面积186.73㎡#房屋朝向南#装修情况精装#配备电梯有
4699#164445元/平米#滨江凯旋门#浦东 陆家嘴 内环内##房屋户型4室2厅1厨4卫#建筑面积285.75㎡#房屋朝向南#装修情况精装#配备电梯有
635#68575元/平米#陆家嘴新景园#浦东 金杨 内环至中环#近6号线云山路站#房屋户型2室2厅1厨1卫#建筑面积92.6㎡#房屋朝向南#装修情况精装#配备电梯无
978#71387元/平米#静安新城七区#闵行 静安新城 中环至外环##房屋户型3室2厅1厨2卫#建筑面积137㎡#房屋朝向南#装修情况精装#配备电梯有
2195#93131元/平米#国信世纪海景#浦东 塘桥 内环内#近4号线塘桥站#房屋户型3室2厅1厨3卫#建筑面积235.69㎡#房屋朝向东南#装修情况精装#配备电梯有
841.5#56322元/平米#名嘉新苑#浦东 三林 中环至外环#近11号线(嘉定北-迪士尼)浦三路站#房屋户型4室2厅1厨2卫#建筑面积149.41㎡#房屋朝向南#装修情况精装#配备电梯有
880#71060元/平米#上青佳园#普陀 长寿路 内环内#近7号线长寿路站#房屋户型3室2厅1厨2卫#建筑面积123.84㎡#房屋朝向南 北#装修情况精装#配备电梯有
1350#76246元/平米#金桥爱建园#浦东 碧云 内环至中环#近9号线蓝天路站#房屋户型3室2厅1厨2卫#建筑面积177.06㎡#房屋朝向南#装修情况精装#配备电梯有
1680#97403元/平米#上海壹街区#静安 南京西路 内环内#近2号线南京西路站#房屋户型3室2厅1厨3卫#建筑面积172.48㎡#房屋朝向南#装修情况精装#配备电梯有
1350#117056元/平米#君御豪庭#静安 江宁路 内环内#近7号线昌平路站#房屋户型2室2厅1厨2卫#建筑面积115.33㎡#房屋朝向南#装修情况精装#配备电梯有
365#43619元/平米#紫翠苑#浦东 高行 中环至外环##房屋户型2室2厅1厨1卫#建筑面积83.68㎡#房屋朝向南#装修情况精装#配备电梯无
355#45860元/平米#万馨佳园#浦东 川沙 外环外##房屋户型2室2厅1厨1卫#建筑面积77.41㎡#房屋朝向南#装修情况精装#配备电梯无
1030#60436元/平米#申金大厦#浦东 陆家嘴 内环内#近9号线商城路站#房屋户型4室2厅1厨2卫#建筑面积170.43㎡#房屋朝向南#装修情况精装#配备电梯有
375#72019元/平米#东安四村#徐汇 徐家汇 内环内#近4号线东安路站#房屋户型2室1厅1厨1卫#建筑面积52.07㎡#房屋朝向南#装修情况精装#配备电梯无
427#67682元/平米#金桥酒店公寓#浦东 碧云 内环至中环#近9号线蓝天路站#房屋户型1室1厅1厨1卫#建筑面积63.09㎡#房屋朝向南#装修情况精装#配备电梯有
2290#97162元/平米#国信世纪海景#浦东 塘桥 内环内#近4号线塘桥站#房屋户型3室2厅1厨3卫#建筑面积235.69㎡#房屋朝向南#装修情况精装#配备电梯有
